,train_size,train_set_type,loss,accuracy
18,80,similar,2.3615193897247315,0.416
19,80,similar,1.8713695137023927,0.4347
20,80,random,1.557623296546936,0.4479
21,80,random,1.2851054264068604,0.5903
22,80,random,1.419312617111206,0.5256
23,80,random,1.4018361043930054,0.5066
24,80,random,1.4620411645889282,0.4755
25,80,random,1.25281711769104,0.5699
26,80,random,1.3798063409805297,0.5266
27,80,random,1.452155696105957,0.4684
28,80,random,1.251643054008484,0.5721
29,80,random,1.3863834693908692,0.5154
0,70,diverse,1.6343327722549439,0.4284
1,70,diverse,1.4383062707901002,0.4895
2,70,diverse,1.5032263326644897,0.4642
3,70,diverse,1.7100818477630615,0.3897
4,70,diverse,1.8339089115142821,0.3616
5,70,diverse,1.4557257919311524,0.4793
6,70,diverse,1.437014155960083,0.4957
7,70,diverse,1.5943798984527588,0.4225
8,70,diverse,1.5068404514312743,0.4673
9,70,diverse,1.4587432989120483,0.4772
10,70,similar,2.242307242202759,0.4583
11,70,similar,1.94062686958313,0.4169
12,70,similar,2.4319501489639284,0.4631
13,70,similar,1.892500962638855,0.4123
14,70,similar,2.568092922210693,0.4485
15,70,similar,1.9797542861938477,0.4395
16,70,similar,2.382573833656311,0.4528
17,70,similar,2.020946435928345,0.3632
18,70,similar,2.2651311763763426,0.4623
19,70,similar,1.9732549880981445,0.4726
20,70,random,1.4123588104248046,0.525
21,70,random,1.3546462690353394,0.5121
22,70,random,1.449656287574768,0.5209
23,70,random,1.330180177307129,0.5589
24,70,random,1.2601069889068603,0.5538
25,70,random,1.2794165464401246,0.5484
26,70,random,1.281561450958252,0.5731
27,70,random,1.38273201713562,0.5228
28,70,random,1.3645381322860717,0.5425
29,70,random,1.360217045211792,0.5418
0,60,diverse,1.4843507711410522,0.4617
1,60,diverse,1.6727454481124877,0.4239
2,60,diverse,1.6090033401489259,0.4053
3,60,diverse,1.4985345485687256,0.4664
4,60,diverse,1.9412628322601317,0.3363
5,60,diverse,1.7445691959381104,0.3952
6,60,diverse,1.5868172546386718,0.4032
7,60,diverse,1.6445306259155272,0.408
8,60,diverse,1.818207230758667,0.3503
9,60,diverse,1.8269684659957885,0.3403
10,60,similar,2.072747893333435,0.4196
11,60,similar,2.171893960380554,0.4428
12,60,similar,1.8784893115997314,0.4363
13,60,similar,2.4426149185180663,0.4377
14,60,similar,2.282247592163086,0.3987
15,60,similar,2.6832941020965575,0.4819
16,60,similar,1.9697744501113892,0.4782
17,60,similar,2.165723535346985,0.422
18,60,similar,2.234952576446533,0.4353
19,60,similar,1.8925054370880128,0.4051
20,60,random,1.4083194974899291,0.5008
21,60,random,1.469312364578247,0.4597
22,60,random,1.4126276458740235,0.5271
23,60,random,1.5466084056854248,0.4508
24,60,random,1.4308143152236938,0.4836
25,60,random,1.345807302093506,0.5436
26,60,random,1.4416598077774048,0.4896
27,60,random,1.4760947980880736,0.4609
28,60,random,1.406047403907776,0.4998
29,60,random,1.4788611444473267,0.4429
0,50,diverse,1.7581550987243653,0.367
1,50,diverse,1.92515076713562,0.2983
2,50,diverse,1.8687620613098144,0.3038
3,50,diverse,1.7461297946929932,0.3922
4,50,diverse,1.7246402488708497,0.3994
5,50,diverse,1.5103703407287599,0.465
6,50,diverse,1.891940170288086,0.3469
7,50,diverse,1.905862731552124,0.3132
8,50,diverse,2.056963052368164,0.3003
9,50,diverse,1.6172513286590575,0.4065
10,50,similar,2.6513994251251223,0.3991
11,50,similar,2.706444316482544,0.377
12,50,similar,2.188348635482788,0.3772
13,50,similar,3.2969083377838135,0.4046
14,50,similar,2.967907246398926,0.4341
15,50,similar,2.0959557739257813,0.4431
16,50,similar,2.748395767211914,0.3964
17,50,similar,2.0626263401031495,0.4174
18,50,similar,2.1162446422576906,0.3707
19,50,similar,2.6687962242126466,0.3866
20,50,random,1.711105170440674,0.4482
21,50,random,1.512731848526001,0.4643
22,50,random,1.6454989252090455,0.4388
23,50,random,1.4171235885620117,0.5149
24,50,random,1.454501591873169,0.4908
25,50,random,1.3763685338020324,0.5299
26,50,random,1.3304701425552368,0.5209
27,50,random,1.5160895603179931,0.4787
28,50,random,1.673531192779541,0.3977
29,50,random,1.550391858291626,0.4473
0,40,diverse,1.84189915599823,0.313
1,40,diverse,1.7635052394866944,0.3866
2,40,diverse,1.9361665657043456,0.3147
3,40,diverse,1.8540235916137695,0.3337
4,40,diverse,1.9172278079986573,0.3242
5,40,diverse,1.7831789976119996,0.3716
6,40,diverse,1.8507016471862794,0.3049
7,40,diverse,1.9343319915771484,0.3072
8,40,diverse,1.9761986663818358,0.3593
9,40,diverse,1.9115613735198975,0.3443
10,40,similar,2.4976462390899656,0.4092
11,40,similar,2.457221049118042,0.3818
12,40,similar,2.704841879272461,0.4006
13,40,similar,2.018477572631836,0.4241
14,40,similar,2.4982101486206054,0.4135
